name,count,year,month
Citroen C4 Cactus,360,2015,6
Smart ForFour,3,2015,6
Alfa Romeo Mito,5,2015,6
Peugeot 208,330,2015,6
Kia Picanto,317,2015,6
Citroen DS3,40,2015,6
Volvo V40,912,2015,6
Nissan Note,99,2015,6
Ford Fiesta,662,2015,6
Citroen C3,22,2015,6
Peugeot2008,326,2015,6
Peugeot 308,979,2015,6
Renault Clio,95,2015,6
Lexus lS,82,2015,6
Renault Megane,57,2015,6
Peugeot508,227,2015,6
Volkswagen Polo,790,2015,6
Skoda Fabia,562,2015,6
MINI Mini,251,2015,6
Mazda 2,142,2015,6
Honda Jazz,123,2015,6
Ford Focus,1089,2015,6
Opel Corsa,459,2015,6
Nissan Pulsar,206,2015,6
Audi A1,157,2015,6
Citroen c4,297,2015,6
Opel Adam,20,2015,6
Ford Courier,22,2015,6
Suzuki Swift,352,2015,6
Peugeot3008,232,2015,6
Opel Astra,180,2015,6
Nissan Micra,48,2015,6
Honda Civic,373,2015,6
Hyundai i10,105,2015,6
Lexus GS,12,2015,6
Hyundai i20,613,2015,6
Peugeot5008,150,2015,6
Skoda Rapid,236,2015,6
Ford Ka,20,2015,6
Hyundai i30,148,2015,6
Toyota Verso-S,73,2015,6
Fiat 500L,23,2015,6
Suzuki Alto,6,2015,6
BMW2-serie,520,2015,6
Citroen DSS,16,2015,6
Peugeot Partner,10,2015,6
Jaguar XE,17,2015,6
Tesla ModelS,2896,2015,7
Nissan Leaf,1850,2015,7
Renault Zoe,1073,2015,7
BMW i3,807,2015,7
Peugeot iOn,374,2015,7
Mitsubishi l-MiEV,313,2015,7
Citroen C-Zero,217,2015,7
.Srnart ForTwo,59,2015,7
volkswagen upl,1239,2015,7
Kia Soul,529,2015,7
Volkswagen Golf,10019,2015,7
BMW i8,28,2015,7
AudiA3,1850,2015,7
Mitsubishi Outlander,1979,2015,7
Volvo V60,957,2015,7
Toyota Auris,2655,2015,7
Toyota Aygo,230,2015,7
Lexus CT,145,2015,7
Citroen C'l,153,2015,7
Peugeot 1 08,128,2015,7
Fiat 500,46,2015,7
Mitsubishi Space Star,231,2015,7
Skoda Citigo -,92,2015,7
Toyota Prius,595,2015,7
Citroen C4 Cactus,394,2015,7
Smart ForFour,3,2015,7
Kia PiCanto,370,2015,7
Citroen DSB,44,2015,7
Volvo V40,1039,2015,7
Peugeot 208,404,2015,7
Nissan Note,121,2015,7
Alfa Romeo Mito,7,2015,7
Ford Fiesta,807,2015,7
Peugeot308,1153,2015,7
Peugeot2008,376,2015,7
Renault Clio,114,2015,7
LexuslS,88,2015,7
Renault Megane,65,2015,7
Peugeot508,254,2015,7
AudiA1,216,2015,7
Volkswagen Polo,967,2015,7
Skoda Fabia,693,2015,7
MINI Mini,294,2015,7
Mazda 2,194,2015,7
Ford Focus,1246,2015,7
Opel Corsa,529,2015,7
Citroen c4,335,2015,7
Honda Jazz,127,2015,7
Opel Adarn,27,2015,7
Kia Rio,248,2015,7
Nissan Pulsar,233,2015,7
Peugeot3008,282,2015,7
Opel Astra,215,2015,7
Ford Courier,23,2015,7
Honda Civic,399,2015,7
Suzuki Swift,397,2015,7
Lexus GS,15,2015,7
Peugeot 5008,189,2015,7
Hyundai i10,122,2015,7
Fiat Panda,36,2015,7
Hyundai i20,636,2015,7
Skoda Rapid,270,2015,7
Ford Ka,20,2015,7
Hyundai i30,162,2015,7
Fiat 500L,27,2015,7
Jaguar XE,23,2015,7
Toyota Verso-S,78,2015,7
Suzuki Alto,6,2015,7
BMW2-serie,655,2015,7
BMW 1-serie,393,2015,7
Citroen DSS,17,2015,7
Peugeot Partner,10,2015,7
Nissan Leaf,3378,2014,8
BMW i3,1485,2014,8
Citroen C-Zero,321,2014,8
Mitsubishi I-MiEV,320,2014,8
Peugeot iOn,151,2014,8
Renault Zoe,142,2014,8
Renault Fluence,8,2014,8
Tazzari EM'I,2,2014,8
Tesla Roadster,2,2014,8
Volkswagen upl,2693,2014,8
Opel Ampera,16,2014,8
BMWi8,6,2014,8
Toyota Yaris,2439,2014,8
Citroen C1,45,2014,8
Mitsubishi Outlander,2020,2014,8
Peugeot 'l 08,55,2014,8
Toyota Prius,695,2014,8
Mitsubishi Space Star,320,2014,8
Volkswagen Golf,5842,2014,8
Toyota Auris,3630,2014,8
Skoda Citigo,162,2014,8
Toyota Aygo,157,2014,8
Fiat 500,129,2014,8
Nissan NV200,37,2014,8
Peugeot 'l 07,42,2014,8
Volvo V40,1963,2014,8
Peugeot 208,659,2014,8
Kia Picanto,483,2014,8
Renault Clio,311,2014,8
Citroen CB,166,2014,8
Volkswagen Jetta,6,2014,8
Ford Fiesta,1013,2014,8
Citroen DS3,120,2014,8
Nissan Note,300,2014,8
Alfa Romeo Mito,13,2014,8
Peugeot 308,1291,2014,8
Ford Focus,1432,2014,8
Peugeot2008,923,2014,8
Citroen C4,585,2014,8
Lexus IS,154,2014,8
Kia Rio,309,2014,8
MINI Mini,248,2014,8
Hyundai i10,261,2014,8
Renault Laguna,2,2014,8
Peugeot508,327,2014,8
Toyota IQ,8,2014,8
Peugeot 30'1,1,2014,8
Volkswagen Polo,1048,2014,8
Honda Jazz,190,2014,8
Suzuki Alto,19,2014,8
Fiat Panda,57,2014,8
Mazda 2,157,2014,8
Ford Ka,77,2014,8
Renault Megane,65,2014,8
Lexus GS,25,2014,8
Chevrolet Aveo,22,2014,8
AudiA3,1593,2014,8
Skoda Rapid,536,2014,8
Peugeot3008,463,2014,8
Volvo V60,1188,2014,8
Renault Captur,476,2014,8
Toyota Verso-S,154,2014,8
Volvo SBO,154,2014,8
Citroen DSS,56,2014,8
Citroen DS4,17,2014,8
AudiA'l,439,2014,8
Opel Adam,69,2014,8
Nissan Qashqai,2153,2014,8
BMW 1-serie,567,2014,8
Honda Civic,450,2014,8
Fiat 500L,81,2014,8
Opel Corsa,63,2014,8
Tesla ModelS,3116,2015,8
Nissan Leaf,2188,2015,8
BMWi3,1103,2015,8
Renault Zoe,1095,2015,8
PeugeotiOn,423,2015,8
Mitsubishi l-MiEV,370,2015,8
Citroen C-Zero,251,2015,8
Nissan NV200,196,2015,8
Smart Fo rTwo,66,2015,8
Volkswagen upI,1429,2015,8
Kia Soul,630,2015,8
Volkswagen Golf,11433,2015,8
AudiA3,2048,2015,8
Mitsubishi Outlander,2067,2015,8
Toyota Yaris,2856,2015,8
Volvo V60,1062,2015,8
Toyota Auris,3067,2015,8
Toyota Aygo,248,2015,8
Lexus CT,186,2015,8
Citroen C'l,162,2015,8
Fiat 500,59,2015,8
Peugeot'108,157,2015,8
Mitsubishi Space Star,272,2015,8
Skoda Citigo,112,2015,8
Toyota Prius,692,2015,8
Citroen C4 Cactus,410,2015,8
Smart ForFour,3,2015,8
Kia Picanto,523,2015,8
Citroen DS3,47,2015,8
Alfa Romeo Mito,8,2015,8
Volvo V40,1134,2015,8
Ford Fiesta,925,2015,8
Peugeot2008,449,2015,8
Nissan Note,127,2015,8
Peugeot308,1298,2015,8
Renault Clio,144,2015,8
Citroen C3,27,2015,8
Lexus lS,98,2015,8
Renault Megane,70,2015,8
Volkswagen Polo,1150,2015,8
Peugeot508,306,2015,8
Ford Focus,1429,2015,8
Skoda Fabia,812,2015,8
MINI Mini,344,2015,8
Mazda2,247,2015,8
Opel Corsa,597,2015,8
Honda Jazz,129,2015,8
Opel Adam,32,2015,8
Citroen C4,369,2015,8
Nissan Pulsar,246,2015,8
Peugeot3008,355,2015,8
Kia Rio,279,2015,8
Opel Astra,246,2015,8
Ford Courier,23,2015,8
Suzuki Swift,428,2015,8
Peugeot5008,223,2015,8
Nissan Micra,55,2015,8
Lexus GS,15,2015,8
Skoda Rapid,305,2015,8
Hyundai i10,140,2015,8
Volvo SGO,124,2015,8
Fiat Panda,38,2015,8
Hyundai i20,698,2015,8
Hyundai i30,176,2015,8
Jaguar XE,32,2015,8
Dacia Lodgy,1,2015,8
BMW 1-serie,467,2015,8
Peugeot Partner,11,2015,8
Suzuki Alto,6,2015,8
BMW2-serie,767,2015,8
Volvo SBO,24,2015,8
Citroen DSS,19,2015,8
Tesla Model S,3243,2015,9
Nissan Leaf,2680,2015,9
BMW i3,1369,2015,9
Renault Zoe,1207,2015,9
Peugeot iOn,475,2015,9
Mitsubishi l-MiEV,444,2015,9
Citroen C-Zero,290,2015,9
Nissan NV200,210,2015,9
Smart Fo rTwo,82,2015,9
Kia Soul,746,2015,9
Volkswagen upI,1609,2015,9
Volkswagen Golf,12535,2015,9
BMW i8,35,2015,9
Audi A3,2196,2015,9
Mitsubishi Outlander,2289,2015,9
Toyota Yaris,3220,2015,9
Volvo V60,1259,2015,9
Toyota Auris,3602,2015,9
Toyota Aygo,269,2015,9
Lexus CT,223,2015,9
Citroen C1,174,2015,9
Peugeot108,171,2015,9
Fiat 500,67,2015,9
Mitsubishi Space Star,318,2015,9
Skoda Citigo,130,2015,9
Toyota Prius,800,2015,9
Citroen C4 Cactus,441,2015,9
Smart ForFour,4,2015,9
Kia Picanto,551,2015,9
Peugeot 208,533,2015,9
Citroen DSB,50,2015,9
Alfa Romeo Mito,9,2015,9
Volvo V40,1277,2015,9
Ford Fiesta,1028,2015,9
Peugeot2008,522,2015,9
Nissan Note,138,2015,9
Citroen C3,30,2015,9
Peugeot308,1410,2015,9
Renault Clio,183,2015,9
Lexus lS,105,2015,9
Renault Megane,80,2015,9
Audi A1,304,2015,9
Ford Focus,1597,2015,9
Volkswagen Polo,1258,2015,9
Peugeot 508,340,2015,9
Skoda Fabia,911,2015,9
MINI Mini,386,2015,9
Mazda 2,312,2015,9
Opel Corsa,662,2015,9
Citroen C4,392,2015,9
Opel Adam,49,2015,9
Peugeot3008,399,2015,9
Nissan Pulsar,263,2015,9
Honda Jazz,169,2015,9
Toyota IQ,1,2015,9
Kia Rio,323,2015,9
Ford Courier,25,2015,9
Suzuki Swift,472,2015,9
Opel Astra,274,2015,9
Nissan Micra,64,2015,9
Skoda Rapid,354,2015,9
Lexus GS,16,2015,9
Honda Civic,464,2015,9
Peugeot5008,246,2015,9
Hyundai i10,159,2015,9
Volvo SGO,145,2015,9
Fiat Panda,44,2015,9
Hyundai i20,737,2015,9
Jaguar XE,44,2015,9
Fiat 50 0L,35,2015,9
Ford Ka,26,2015,9
Hyundai i30,189,2015,9
Renault Kadjar,86,2015,9
Dacia Lodgy,1,2015,9
BMW 1-serie,525,2015,9
Toyota Verso-S,83,2015,9
Peugeot Partner,11,2015,9
Suzuki Alto,6,2015,9
BMW 2-serie,852,2015,9
Volkswagen Passat,2365,2015,9
Dacia Logan,1,2015,9
Nissan Leaf,1134,2014,2
Tesla Model S,563,2014,2
BMW i3,310,2014,2
Mitsubishi l-MiEV,78,2014,2
Citroen C-Zero,30,2014,2
Peugeot iOn,15,2014,2
Renault Fluence,6,2014,2
Opel Am'pera,8,2014,2
Volkswagen upl,483,2014,2
Toyota Yaris,665,2014,2
Lexus CT,25,2014,2
Fiat 500,22,2014,2
Mitsubishi Space Star,73,2014,2
Skoda Citigo,28,2014,2
Citroen C3,57,2014,2
Smart ForTwo,4,2014,2
Alfa Romeo Mito,2,2014,2
Kia Picanto,137,2014,2
Toyota Aygo,28,2014,2
Peugeot 1 07,8,2014,2
Peugeot 208,167,2014,2
Renault Clio,67,2014,2
Volvo V40,356,2014,2
Peugeot 308,317,2014,2
Mitsubishi Outlander,412,2014,2
Ford Fiesta,161,2014,2
Citroen C'l,5,2014,2
Citroen C4,129,2014,2
-Nissan NOte,99,2014,2
MINI Mini,55,2014,2
Peugeot 2008,367,2014,2
Kia Rio,68,2014,2
Suzuki Alto,4,2014,2
Hyundai i1 0,66,2014,2
Renault Laguna,1,2014,2
Honda Jazz,25,2014,2
.Peugeot 508,135,2014,2
Renault Megane,17,2014,2
Volkswagen Golf,953,2014,2
Ford Focus,304,2014,2
Honda Civic,78,2014,2
Lexus GS,7,2014,2
Toyota lQ,4,2014,2
Citroen DS4,1,2014,2
Ford Ka,15,2014,2
Audi A3,315,2014,2
Skoda Rapid,95,2014,2
Nissan Micra,48,2014,2
Fiat 500L,19,2014,2
Peugeot 3008,128,2014,2
Renault Captur,42,2014,2
Toyota Verso-S,36,2014,2
Volvo V60,277,2014,2
Skoda Fabia,59,2014,2
Chevrolet Spark,18,2014,2
Chevrolet Aveo,10,2014,2
BMW 1-serie,139,2014,2
Opel Agila .,3,2014,2
Nissan Leaf,650,2014,1
Tesla Model S,132,2014,1
BMWi3,82,2014,1
Mitsubishi I-MiEV,41,2014,1
Citroen C-Zero,9,2014,1
Peugeot iOn,4,2014,1
Renault FIuence,2,2014,1
Volkswagen upl,218,2014,1
Opel Ampera,6,2014,1
Toyota Yaris,351,2014,1
Toyota Prius,95,2014,1
Citroen C3,30,2014,1
Fiat 500,15,2014,1
Mitsubishi Space Star,29,2014,1
LeXus CT,7,2014,1
Skoda Citigo,8,2014,1
Smart ForTwo,2,2014,1
Toyota Auris,563,2014,1
Peugeot 308,160,2014,1
Kia Picanto,57,2014,1
Citroen DSS,24,2014,1
Toyota Aygo',12,2014,1
Peugeot 107,4,2014,1
Peugeot 208,106,2014,1
Renault CIio,46,2014,1
Citroen C1,4,2014,1
Ford Fiesta,81,2014,1
Citroen C4,68,2014,1
Nissan Note,54,2014,1
Suzuki Alto,2,2014,1
Volvo V40,147,2014,1
LexuslS,42,2014,1
Peugeot 2008 .,183,2014,1
Kia Rio,30,2014,1
Honda Jazz r,13,2014,1
Citroen DS5,3,2014,1
Hyundai i10,29,2014,1
Renault Laguna,1,2014,1
Renault Megane,10,2014,1
Volkswagen Golf,465,2014,1
Peugeot 508,75,2014,1
Fiat Panda,5,2014,1
Fiat 500L.,10,2014,1
Ford Ka,8,2014,1
Opel Agila,1,2014,1
Audi A3,151,2014,1
Skoda Rapid,33,2014,1
Nissan Micra,32,2014,1
Renault Captur,15,2014,1
Peugeot 3008,63,2014,1
Toyota Verso-S,21,2014,1
Volvo V60,142,2014,1
AudiA1,56,2014,1
Chevrolet Spark,7,2014,1
BMW 14serie,72,2014,1
Skoda Fabia,21,2014,1
MINI CIubrnan .,4,2014,1
Volkswagen.PoIo,113,2014,1
'l-Ionda Civic,20,2014,1
Mazda2,6,2014,1
Tesla Model S,2056,2014,3
BMWi3,646,2014,3
Mitsubishi l-MiEV,132,2014,3
Citroen C-Zero v,123,2014,3
Peugeot iOn,23,2014,3
Renault Zoe,16,2014,3
Renault Fluence,7,2014,3
Volkswagen upl,927,2014,3
Opel Arnpera,11,2014,3
Toyota Yaris,969,2014,3
Mitsubishi Outlander,753,2014,3
Lexus CT,44,2014,3
Toyota Prius,277,2014,3
Mitsubishi Space Star,118,2014,3
Fiat 500,39,2014,3
Skoda Citigo,48,2014,3
Toyota Auris,1488,2014,3
Alfa Romeo Mito,4,2014,3
Smart ForTwo,4,2014,3
Citroen C3 l,77,2014,3
Toyota Aygo .,47,2014,3
Peugeot 107,10,2014,3
Volvo V40,623,2014,3
PeugeOt 208,257,2014,3
'Kia Picanto,204,2014,3
Renault Clio,138,2014,3
Citroen C1,7,2014,3
Citroen DSB,49,2014,3
Peugeot 308,470,2014,3
.Nissan Note,150,2014,3
Citroen C4,224,2014,3
Peugeot 2008,482,2014,3
LexuslS,75,2014,3
Suzuki Alto,7,2014,3
MINI Mini,997,2014,3
Renault Laguna,2,2014,3
Volkswagen Jetta,2,2014,3
Hyundai i10,104,2014,3
Ford Focus,474,2014,3
Peugeot 508,170,2014,3
Toyota lQ,5,2014,3
Volkswagen Golf,1577,2014,3
Honda Jazz,50,2014,3
Fiat Panda,25,2014,3
Lexus GS,8,2014,3
Ford Ka',27,2014,3
Renault Megane,22,2014,3
Audi A3,516,2014,3
Peugeot 3008,165,2014,3
Skoda Rapid,165,2014,3
Nissan Micra,64,2014,3
Mazda2,38,2014,3
Renault Captur,187,2014,3
Chevrolet Aveo,11,2014,3
Volvo V60,445,2014,3
AudiA'l,140,2014,3
Skoda Fabia,92,2014,3
Toyota Verso-S,57,2014,3
Fiat 500L,32,2014,3
Opel Adam,31,2014,3
Chevrolet Spark,28,2014,3
Citroen DS5,14,2014,3
Citroen DS4,4,2014,3
HOnda Civic .,150,2014,3
Ford Mondeo,306,2014,3
BMW 1-serie,205,2014,3
